## 1
## 부상 중인 데이비드 베컴 외에는 베스트 라인업을 대부분 가동한 레알 마드리드는 수중전으로 그라운드 컨디션이 나빠 초반부터 고전하다 선제골을 내줬다.
## 부상 중인 <데이비드 베컴:PER> 외에는 베스트 라인업을 대부분 가동한 <레알 마드리드:ORG>는 수중전으로 그라운드 컨디션이 나빠 초반부터 고전하다 선제골을 내줬다.
부상	부상	NNG	O
고	고	EC	O
_	_	_	O
있	있	VX	O
는	는	ETM	O
_	_	_	O
개별	개별	NNG	O
소비세	소비세	NNG	O
(	(	SS	O
특별	특별	NNG	O
소비세	소비세	NNG	O
)	)	SS	O
와	와	JKB	O
_	_	_	O
체육	체육	NNG	O
진흥	진흥	NNG	O
기금	기금	NNG	O
은	은	JX	O
_	_	_	O
폐지하	폐지하	VV	O
고	고	EC	O
_	_	_	O
골프장	골프장	NNG	O
에	에	JKB	O
_	_	_	O
대한	대하+ㄴ	VV+ETM	O
_	_	_	O
종합	종합	NNG	O
부동산	부동산	NNG	O
세	세	NNG	O
,	,	SP	O
_	_	_	O
재산세	재산세	NNG	O
,	,	SP	O
_	_	_	O
취득세	취득세	NNG	O
_	_	_	O
등	등	NNB	O
은	은	JX	O
_	_	_	O
경감	경감	NNG	O
시켜	시키+어	XSV+EC	O
_	_	_	O
줌	줌	NNG	O
으로서	으로서	JKB	O
_	_	_	O
1	1	SN	B-NOH
인	인	NNG	I-NOH
_	_	_	O
기준	기준	NNG	O
_	_	_	O
그린피	그린피	NNG	O
가	가	JKS	O
_	_	_	O
3	3	SN	B-MNY
만	만	NR	I-MNY
,	,	SP	O
_	_	_	O
5	5	SN	B-MNY
만	만	NR	I-MNY
원	원	NNB	I-MNY
_	_	_	O
인하되	인하되	VV	O
는	는	ETM	O
_	_	_	O
효과	효과	NNG	O
가	가	JKS	O
_	_	_	O
발생할	발생하+ㄹ	VV+ETM	O
_	_	_	O
것	것	NNB	O
으로	으로	JKB	O
_	_	_	O
전망하	전망하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 341
## 특히 올 시즌에는 농구토토 매치 게임에서만 1천만 참여자를 돌파하는 등 어느 때보다 다양한 기록이 쏟아지며 그 인기를 실감케 했다 .
## 특히 올 시즌에는 <농구토토:POH> 매치 게임에서만 <1천만:NOH> 참여자를 돌파하는 등 어느 때보다 다양한 기록이 쏟아지며 그 인기를 실감케 했다 .
특히	특히	MAG	O
_	_	_	O
올	올	NNG	O
_	_	_	O
시즌	시즌	NNG	O
에	에	JKB	O
는	는	JX	O
_	_	_	O
농구토토	농구토토	NNG	B-POH
_	_	_	O
매치	매치	NNG	O
_	_	_	O
게임	게임	NNG	O
에서	에서	JKB	O
만	만	JX	O
_	_	_	O
1	1	SN	B-NOH
천만	천만	NR	I-NOH
_	_	_	O
참여	참여	NNG	O
자	자	XSN	O
를	를	JKO	O
_	_	_	O
돌파하	돌파하	VV	O
는	는	ETM	O
_	_	_	O
등	등	NNB	O
_	_	_	O
어느	어느	MM	O
_	_	_	O
때	때	NNG	O
보다	보다	JKB	O
_	_	_	O
다양한	다양하+ㄴ	VA+ETM	O
_	_	_	O
기록	기록	NNG	O
이	이	JKS	O
_	_	_	O
쏟아지	쏟아지	VV	O
며	며	EC	O
_	_	_	O
그	그	MM	O
_	_	_	O
인기	인기	NNG	O
를	를	JKO	O
_	_	_	O
실감	실감하	VV	O
케	게	EC	O
_	_	_	O
했	+였	+EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 342
## 국내 프로농구 및 미국프로농구 NBA 게임을 대상으로 발행된 농구토토 승5패 게임은 모두 17개 회차에서 134만 2,751명이 게임에 참여했다 .
## 국내 프로농구 및 <미국프로농구 NBA:POH> 게임을 대상으로 발행된 <농구토토:POH> 승<5패:NOH> 게임은 모두 <17개:NOH> 회차에서 <134만 2,751명:NOH>이 게임에 참여했다 .
국내	국내	NNG	O
_	_	_	O
프로	프로	NNG	O
농구	농구	NNG	O
_	_	_	O
및	및	MAG	O
_	_	_	O
미국	미국	NNP	B-POH
프로	프로	NNG	I-POH
농구	농구	NNG	I-POH
_	_	_	I-POH
NBA	NBA	SL	I-POH
_	_	_	O
게임	게임	NNG	O
을	을	JKO	O
_	_	_	O
대상	대상	NNG	O
으로	으로	JKB	O
_	_	_	O
발행된	발행되+ㄴ	VV+ETM	O
_	_	_	O
농구토토	농구토토	NNG	B-POH
_	_	_	O
승	승	NNB	O
5	5	SN	B-NOH
패	패	NNB	I-NOH
_	_	_	O
게임	게임	NNG	O
은	은	JX	O
_	_	_	O
모두	모두	MAG	O
_	_	_	O
17	17	SN	B-NOH
개	개	NNB	I-NOH
_	_	_	O
회차	회차	NNG	O
에서	에서	JKB	O
_	_	_	O
134	134	SN	B-NOH
만	만	NR	I-NOH
_	_	_	I-NOH
2,751	2,751	SN	I-NOH
명	명	NNB	I-NOH
이	이	JKS	O
_	_	_	O
게임	게임	NNG	O
에	에	JKB	O
_	_	_	O
참여	참여하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 343
## 장정은 승부욕이 강한 선수다 .
## <장정:PER>은 승부욕이 강한 선수다 .
장정	장정	NNG	B-PER
은	은	JX	O
_	_	_	O
승부	승부	NNG	O
욕	욕	XSN	O
이	이	JKS	O
_	_	_	O
강한	강하+ㄴ	VA+ETM	O
_	_	_	O
선수	선수+이	NNG+VCP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 344
## - 주소창에 '스포츠'만 치시면 스포츠서울닷컴 기사가 한눈에 !
## - 주소창에 '스포츠'만 치시면 <스포츠서울닷컴:POH> 기사가 한눈에 !
-	-	SO	O
_	_	_	O
주소	주소	NNG	O
창	창	NNG	O
에	에	JKB	O
_	_	_	O
'	'	SS	O
스포츠	스포츠	NNG	O
'	'	SS	O
만	만	JX	O
_	_	_	O
치	치	VV	O
시	시	EP	O
면	면	EC	O
_	_	_	O
스포츠서울	스포츠서울	NNP	B-POH
닷컴	닷컴	NNG	I-POH
_	_	_	O
기사	기사	NNG	O
가	가	JKS	O
_	_	_	O
한눈	한눈	NNG	O
에	에	JKB	O
_	_	_	O
!	!	SF	O

## 345
## 누가봐도 김형성의 우세다 .
## 누가봐도 <김형성:PER>의 우세다 .
누가	누가	NNP	O
봐도	보+아도	VV+EC	O
_	_	_	O
김형성	김형성	NNP	B-PER
의	의	JKG	O
_	_	_	O
우세	우세	NNG	O
다	다	NNG	O
_	_	_	O
.	.	SF	O

## 346
## 반면 지난 겨울 교통사고로 부상을 당했던 최광수(동아제약)는 아직 완전한 상태가 아니다 .
## 반면 지난 겨울 교통사고로 부상을 당했던 <최광수:PER>(<동아제약:ORG>)는 아직 완전한 상태가 아니다 .
반면	반면	NNG	O
_	_	_	O
지난	지나+ㄴ	VV+ETM	O
_	_	_	O
겨울	겨울	NNG	O
_	_	_	O
교통사고	교통사고	NNG	O
로	로	JKB	O
_	_	_	O
부상	부상	NNG	O
을	을	JKO	O
_	_	_	O
당	당하	VV	O
했	였	EP	O
던	던	ETM	O
_	_	_	O
최광수	최광수	NNP	B-PER
(	(	SS	O
동아제약	동아제약	NNP	B-ORG
)	)	SS	O
는	는	JX	O
_	_	_	O
아직	아직	MAG	O
_	_	_	O
완전한	완전하+ㄴ	VA+ETM	O
_	_	_	O
상태	상태	NNG	O
가	가	JKC	O
_	_	_	O
아니	아니	VCN	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 347
## 이지영(하이마트)은 장타력이 빛을 발할 대회다 .
## <이지영:PER>(<하이마트:ORG>)은 장타력이 빛을 발할 대회다 .
이지영	이지영	NNP	B-PER
(	(	SS	O
하이마트	하이마트	NNP	B-ORG
)	)	SS	O
은	은	JX	O
_	_	_	O
장타력	장타력	NNG	O
이	이	JKS	O
_	_	_	O
빛	빛	NNG	O
을	을	JKO	O
_	_	_	O
발할	발하+ㄹ	VV+ETM	O
_	_	_	O
대회	대회+이	NNG+VCP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 348
## 구단 사장직은 계속 유지하기로 한 라일리 전 감독은 “스폴스트라는 최근 보기 드문 젊고 능력있는 지도자다 .
## 구단 사장직은 계속 유지하기로 한 <라일리:PER> 전 감독은 “<스폴스트라:PER>는 최근 보기 드문 젊고 능력있는 지도자다 .
구단	구단	NNG	O
_	_	_	O
사장	사장	NNG	O
직	직	NNG	O
은	은	JX	O
_	_	_	O
계속	계속	MAG	O
_	_	_	O
유지하	유지하	VV	O
기	기	ETN	O
로	로	JKB	O
_	_	_	O
한	한	NNP	O
_	_	_	O
라일리	라일리	NNP	B-PER
_	_	_	O
전	전	MM	O
_	_	_	O
감독	감독	NNG	O
은	은	JX	O
_	_	_	O
“	“	SS	O
스	스	NNG	B-PER
폴	폴	NNP	I-PER
스트	스트+이	NNG+VCP	I-PER
라는	라는	ETM	O
_	_	_	O
최근	최근	NNG	O
_	_	_	O
보	보	VV	O
기	기	ETN	O
_	_	_	O
드문	드물+ㄴ	VA+ETM	O
_	_	_	O
젊	젊	VA	O
고	고	EC	O
_	_	_	O
능력	능력	NNG	O
있	있	VA	O
는	는	ETM	O
_	_	_	O
지도자	지도자+이	NNG+VCP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 349
## NBA 8년차 베테랑인 그는 올랜도의 전경기에 선발로 출장 .
## <NBA:POH> <8년차:NOH> 베테랑인 그는 <올랜도:ORG>의 전경기에 선발로 출장 .
NBA	NBA	SL	B-POH
_	_	_	O
8	8	SN	B-NOH
년	년	NNB	I-NOH
차	차	NNB	I-NOH
_	_	_	O
베테랑	베테랑	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
그	그	NP	O
는	는	JX	O
_	_	_	O
올랜도	올랜도	NNP	B-ORG
의	의	JKG	O
_	_	_	O
전	전	MM	O
경기	경기	NNG	O
에	에	JKB	O
_	_	_	O
선발	선발	NNG	O
로	로	JKB	O
_	_	_	O
출장	출장	NNG	O
_	_	_	O
.	.	SF	O

## 350
## 남자프로농구 한 경기를 대상으로 모두 79개 회차가 발행된 농구토토 매치게임은 올 시즌 1000만 참여자를 돌파했다 .
## 남자프로농구 <한 경기:NOH>를 대상으로 모두 <79개:NOH> 회차가 발행된 <농구토토:POH> 매치게임은 올 시즌 <1000만:NOH> 참여자를 돌파했다 .
남자	남자	NNG	O
프로	프로	NNG	O
농구	농구	NNG	O
_	_	_	O
한	한	MM	B-NOH
_	_	_	I-NOH
경기	경기	NNG	I-NOH
를	를	JKO	O
_	_	_	O
대상	대상	NNG	O
으로	으로	JKB	O
_	_	_	O
모두	모두	MAG	O
_	_	_	O
79	79	SN	B-NOH
개	개	NNB	I-NOH
_	_	_	O
회차	회차	NNG	O
가	가	JKS	O
_	_	_	O
발행된	발행되+ㄴ	VV+ETM	O
_	_	_	O
농구토토	농구토토	NNG	B-POH
_	_	_	O
매치	매치	NNG	O
게임	게임	NNG	O
은	은	JX	O
_	_	_	O
올	올	NNG	O
_	_	_	O
시즌	시즌	NNG	O
_	_	_	O
1000	1000	SN	B-NOH
만	만	NR	I-NOH
_	_	_	O
참여	참여	NNG	O
자	자	XSN	O
를	를	JKO	O
_	_	_	O
돌파	돌파하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 351
## 누적참여인원에서도 2007시즌 겨울리그(386만 3932명)에 비해 209.5％가 늘어난 809만 5265명이 게임에 참가하는 등 WKBL에 대한 인기와 관심을 높이는데 큰 역할을 담당했다 .
## 누적참여인원에서도 <2007:DAT>시즌 겨울리그(<386만 3932명:NOH>)에 비해 <209.5％:PNT>가 늘어난 <809만 5265명:NOH>이 게임에 참가하는 등 <WKBL:POH>에 대한 인기와 관심을 높이는데 큰 역할을 담당했다 .
누적	누적	NNG	O
참여	참여	NNG	O
인원	인원	NNG	O
에서	에서	JKB	O
도	도	JX	O
_	_	_	O
2007	2007	SN	B-DAT
시즌	시즌	NNG	O
_	_	_	O
겨울	겨울	NNG	O
리그	리그	NNG	O
(	(	SS	O
386	386	SN	B-NOH
만	만	NR	I-NOH
_	_	_	I-NOH
3932	3932	SN	I-NOH
명	명	NNB	I-NOH
)	)	SS	O
에	에	JKB	O
_	_	_	O
비해	비하+여	VV+EC	O
_	_	_	O
209.5	209.5	SN	B-PNT
％	％	SW	I-PNT
가	가	JKS	O
_	_	_	O
늘어난	늘어나+ㄴ	VV+ETM	O
_	_	_	O
809	809	SN	B-NOH
만	만	NR	I-NOH
_	_	_	I-NOH
5265	5265	SN	I-NOH
명	명	NNB	I-NOH
이	이	JKS	O
_	_	_	O
게임	게임	NNG	O
에	에	JKB	O
_	_	_	O
참가하	참가하	VV	O
는	는	ETM	O
_	_	_	O
등	등	NNB	O
_	_	_	O
WKBL	WKBL	SL	B-POH
에	에	JKB	O
_	_	_	O
대한	대하+ㄴ	VV+ETM	O
_	_	_	O
인기	인기	NNG	O
와	와	JC	O
_	_	_	O
관심	관심	NNG	O
을	을	JKO	O
_	_	_	O
높이	높이	VV	O
는	는	ETM	O
데	데	NNB	O
_	_	_	O
큰	크+ㄴ	VA+ETM	O
_	_	_	O
역할	역할	NNG	O
을	을	JKO	O
_	_	_	O
담당	담당하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 352
## 8개구단 31명이 FA가 되는 올해에는 거물급으로는 전희철(35 · SK) . 우지원(35 · 모비스) . 김병철(35 · 오리온스) .
## <8개:NOH>구단 <31명:NOH>이 FA가 되는 올해에는 거물급으로는 <전희철:PER>(<35:NOH> · <SK:ORG>) . <우지원:PER>(<35:NOH> · <모비스:ORG>) . <김병철:PER>(<35:NOH> · <오리온스:ORG>) .
8	8	SN	B-NOH
개	개	NNB	I-NOH
구단	구단	NNG	O
_	_	_	O
31	31	SN	B-NOH
명	명	NNB	I-NOH
이	이	JKS	O
_	_	_	O
FA	FA	SL	O
가	가	JKC	O
_	_	_	O
되	되	VV	O
는	는	ETM	O
_	_	_	O
올해	올해	NNG	O
에	에	JKB	O
는	는	JX	O
_	_	_	O
거물급	거물급	NNG	O
으로	으로	JKB	O
는	는	JX	O
_	_	_	O
전희철	전희철	NNP	B-PER
(	(	SS	O
35	35	SN	B-NOH
_	_	_	O
·	·	SP	O
_	_	_	O
SK	SK	SL	B-ORG
)	)	SS	O
_	_	_	O
.	.	SF	O
_	_	_	O
우지원	우지원	NNP	B-PER
(	(	SS	O
35	35	SN	B-NOH
_	_	_	O
·	·	SP	O
_	_	_	O
모비스	모비스	NNP	B-ORG
)	)	SS	O
_	_	_	O
.	.	SF	O
_	_	_	O
김병철	김병철	NNP	B-PER
(	(	SS	O
35	35	SN	B-NOH
_	_	_	O
·	·	SP	O
_	_	_	O
오리온스	오리온스	NNP	B-ORG
)	)	SS	O
_	_	_	O
.	.	SF	O

## 353
## 이가운데 우지원 . 김병철은 연봉 20위내 선수들이기 때문에 이적시 보상선수 1명 연봉 100％ 또는 연봉 300％를 원소속구단에 물어야하는 걸림돌도 부담이 될 전망이다 .
## 이가운데 <우지원:PER> . <김병철:PER>은 연봉 <20위:NOH>내 선수들이기 때문에 이적시 보상선수 <1명:NOH> 연봉 <100％:PNT> 또는 연봉 <300％:PNT>를 원소속구단에 물어야하는 걸림돌도 부담이 될 전망이다 .
이	이	MM	O
가운데	가운데	NNG	O
_	_	_	O
우지원	우지원	NNP	B-PER
_	_	_	O
.	.	SF	O
_	_	_	O
김병철	김병철	NNP	B-PER
은	은	JX	O
_	_	_	O
연봉	연봉	NNG	O
_	_	_	O
20	20	SN	B-NOH
위	위	NNB	I-NOH
내	내	NNB	O
_	_	_	O
선수	선수	NNG	O
들	들	XSN	O
이	이	VCP	O
기	기	ETN	O
_	_	_	O
때문	때문	NNB	O
에	에	JKB	O
_	_	_	O
이적시	이적시	NNG	O
_	_	_	O
보상	보상	NNG	O
선수	선수	NNG	O
_	_	_	O
1	1	SN	B-NOH
명	명	NNB	I-NOH
_	_	_	O
연봉	연봉	NNG	O
_	_	_	O
100	100	SN	B-PNT
％	％	SW	I-PNT
_	_	_	O
또는	또는	MAG	O
_	_	_	O
연봉	연봉	NNG	O
_	_	_	O
300	300	SN	B-PNT
％	％	SW	I-PNT
를	를	JKO	O
_	_	_	O
원	원	XPN	O
소속	소속	NNG	O
구단	구단	NNG	O
에	에	JKB	O
_	_	_	O
물	물	VV	O
어야	어야	EC	O
하	하	VX	O
는	는	ETM	O
_	_	_	O
걸림돌	걸림돌	NNG	O
도	도	JX	O
_	_	_	O
부담	부담	NNG	O
이	이	JKC	O
_	_	_	O
될	되+ㄹ	VV+ETM	O
_	_	_	O
전망	전망	NNG	O
이	이	VCP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 354
## ◆ 골프 유망주 정지호 .
## ◆ 골프 유망주 <정지호:PER> .
◆	◆	SW	O
_	_	_	O
골프	골프	NNG	O
_	_	_	O
유망주	유망주	NNG	O
_	_	_	O
정지호	정지호	NNP	B-PER
_	_	_	O
.	.	SF	O

## 355
## 다음달 22일 몽골에서 열리는 제4회 동아시아보디빌딩＆휘트니스선수권대회 대표선수 선발전도 겸한다 .
## 다음달 <22일:DAT> <몽골:LOC>에서 열리는 <제4회:NOH> <동아시아보디빌딩＆휘트니스선수권대회:POH> 대표선수 선발전도 겸한다 .
다음	다음	NNG	O
달	달	NNG	O
_	_	_	O
22	22	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
몽골	몽골	NNP	B-LOC
에서	에서	JKB	O
_	_	_	O
열리	열리	VV	O
는	는	ETM	O
_	_	_	O
제	제	XPN	B-NOH
4	4	SN	I-NOH
회	회	NNB	I-NOH
_	_	_	O
동아시아	동아시아	NNP	B-POH
보디빌딩	보디빌딩	NNG	I-POH
＆	＆	SW	I-POH
휘트니스	휘트니스	NNG	I-POH
선수권	선수권	NNG	I-POH
대회	대회	NNG	I-POH
_	_	_	O
대표	대표	NNG	O
선수	선수	NNG	O
_	_	_	O
선발전	선발전	NNG	O
도	도	JX	O
_	_	_	O
겸한다	겸하+ㄴ다	VV+EC	O
_	_	_	O
.	.	SF	O

## 356
## 보스턴은 3쿼터까지 75-65로 앞섰으나 애틀랜타는 4쿼터 시작과 함께 존슨과 스미스의 외곽포를 앞세워 순식간에 점수차를 3점으로 좁혔다 .
## <보스턴:ORG>은 <3쿼터:NOH>까지 <75-65:NOH>로 앞섰으나 <애틀랜타:ORG>는 <4쿼터:NOH> 시작과 함께 <존슨:PER>과 <스미스:PER>의 외곽포를 앞세워 순식간에 점수차를 <3점:NOH>으로 좁혔다 .
보스턴	보스턴	NNP	B-ORG
은	은	JX	O
_	_	_	O
3	3	SN	B-NOH
쿼터	쿼터	NNB	I-NOH
까지	까지	JX	O
_	_	_	O
75	75	SN	B-NOH
-	-	SO	I-NOH
65	65	SN	I-NOH
로	로	JKB	O
_	_	_	O
앞섰	앞서+었	VV+EP	O
으나	으나	EC	O
_	_	_	O
애틀랜타	애틀랜타	NNP	B-ORG
는	는	JX	O
_	_	_	O
4	4	SN	B-NOH
쿼터	쿼터	NNB	I-NOH
_	_	_	O
시작	시작	NNG	O
과	과	JKB	O
_	_	_	O
함께	함께	MAG	O
_	_	_	O
존슨	존슨	NNP	B-PER
과	과	JC	O
_	_	_	O
스미스	스미스	NNP	B-PER
의	의	JKG	O
_	_	_	O
외곽	외곽	NNG	O
포	포	NNG	O
를	를	JKO	O
_	_	_	O
앞세	앞세우	VV	O
워	어	EC	O
_	_	_	O
순식간	순식간	NNG	O
에	에	JKB	O
_	_	_	O
점수	점수	NNG	O
차	차	NNG	O
를	를	JKO	O
_	_	_	O
3	3	SN	B-NOH
점	점	NNB	I-NOH
으로	으로	JKB	O
_	_	_	O
좁	좁히	VV	O
혔	었	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 357
## 당초 보스턴의 압도적인 우세가 예상됐으나 애틀랜타가 홈 2연전을 독식하면서 반격의 발판을 마련했다 .
## 당초 <보스턴:ORG>의 압도적인 우세가 예상됐으나 <애틀랜타:ORG>가 홈 <2연전:NOH>을 독식하면서 반격의 발판을 마련했다 .
당초	당초	NNG	O
_	_	_	O
보스턴	보스턴	NNP	B-ORG
의	의	JKG	O
_	_	_	O
압도적	압도적	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
우세	우세	NNG	O
가	가	JKS	O
_	_	_	O
예상	예상되	VV	O
됐	었	EP	O
으나	으나	EC	O
_	_	_	O
애틀랜타	애틀랜타	NNP	B-ORG
가	가	JKS	O
_	_	_	O
홈	홈	NNG	O
_	_	_	O
2	2	SN	B-NOH
연전	연전	NNG	I-NOH
을	을	JKO	O
_	_	_	O
독식하	독식하	VV	O
면서	면서	EC	O
_	_	_	O
반격	반격	NNG	O
의	의	JKG	O
_	_	_	O
발판	발판	NNG	O
을	을	JKO	O
_	_	_	O
마련	마련하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 358
## 레이커스는 29일(한국시간) 콜로라도주 덴버 펩시센터에서 열린 2007-08 플레이오프 서부컨퍼런스 1라운드 4차전에서 31점 7리바운드 6어시스트를 올린 브라이언트를 앞세워 107-101로 승리, 4연승으로 2라운드 진출을 확정지었다 .
## <레이커스:ORG>는 <29일:DAT>(<한국:LOC>시간) <콜로라도:ORG>주 <덴버:PER> 펩시센터에서 열린 <2007-08:DUR> 플레이오프 <서부컨퍼런스:POH> <1라운드:NOH> <4차:NOH>전에서 <31점:NOH> <7리바운드:NOH> <6어시스트:NOH>를 올린 <브라이언트:PER>를 앞세워 <107-10:NOH>1로 승리, <4연승:NOH>으로 <2라운드:NOH> 진출을 확정지었다 .
레이커스	레이커스	NNP	B-ORG
는	는	JX	O
_	_	_	O
29	29	SN	B-DAT
일	일	NNB	I-DAT
(	(	SS	O
한국	한국	NNP	B-LOC
시간	시간	NNG	O
)	)	SS	O
_	_	_	O
콜로라도주	콜로라도주	NNP	O
_	_	_	O
덴버	덴버	NNP	B-PER
_	_	_	O
펩시	펩시	NNP	O
센터	센터	NNG	O
에서	에서	JKB	O
_	_	_	O
열린	열리+ㄴ	VV+ETM	O
_	_	_	O
2007	2007	SN	B-DUR
-	-	SO	I-DUR
08	08	SN	I-DUR
_	_	_	O
플레이오프	플레이오프	NNG	O
_	_	_	O
서부	서부	NNG	B-POH
컨퍼런스	컨퍼런스	NNG	I-POH
_	_	_	O
1	1	SN	B-NOH
라운드	라운드	NNG	I-NOH
_	_	_	O
4	4	SN	B-NOH
차	차	NNB	I-NOH
전	전	XSN	O
에서	에서	JKB	O
_	_	_	O
31	31	SN	B-NOH
점	점	NNB	I-NOH
_	_	_	O
7	7	SN	B-NOH
리바운드	리바운드	NNG	I-NOH
_	_	_	O
6	6	SN	B-NOH
어시스트	어시스트	NNG	I-NOH
를	를	JKO	O
_	_	_	O
올린	올리+ㄴ	VV+ETM	O
_	_	_	O
브라이언트	브라이언트	NNP	B-PER
를	를	JKO	O
_	_	_	O
앞세	앞세우	VV	O
워	어	EC	O
_	_	_	O
107	107	SN	B-NOH
-	-	SO	I-NOH
101	101	SN	O
로	로	JKB	O
_	_	_	O
승리	승리	NNG	O
,	,	SP	O
_	_	_	O
4	4	SN	B-NOH
연승	연승	NNG	I-NOH
으로	으로	JKB	O
_	_	_	O
2	2	SN	B-NOH
라운드	라운드	NNG	I-NOH
_	_	_	O
진출	진출	NNG	O
을	을	JKO	O
_	_	_	O
확정	확정	NNG	O
지	짓	VV	O
었	었	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 359
## 파우 가솔은 21점 7리바운드 4블록슛으로 활약했다 .
## <파우 가솔:PER>은 <21점:NOH> <7리바운드:NOH> <4블록슛:NOH>으로 활약했다 .
파우	파우	NNG	B-PER
_	_	_	I-PER
가솔	가솔	NNG	I-PER
은	은	JX	O
_	_	_	O
21	21	SN	B-NOH
점	점	NNB	I-NOH
_	_	_	O
7	7	SN	B-NOH
리바운드	리바운드	NNG	I-NOH
_	_	_	O
4	4	SN	B-NOH
블록	블록	NNG	I-NOH
슛	슛	NNG	I-NOH
으로	으로	JKB	O
_	_	_	O
활약	활약하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 360
## 현재 유타가 3승1패로 앞서 있어 2라운드 진출이 유력한 상황이다 .
## 현재 <유타:ORG>가 <3승:NOH><1패:NOH>로 앞서 있어 <2라운드:NOH> 진출이 유력한 상황이다 .
현재	현재	MAG	O
_	_	_	O
유타	유타	NNP	B-ORG
가	가	JKS	O
_	_	_	O
3	3	SN	B-NOH
승	승	NNB	I-NOH
1	1	SN	B-NOH
패	패	NNG	I-NOH
로	로	JKB	O
_	_	_	O
앞서	앞서+어	VV+EC	O
_	_	_	O
있	있	VX	O
어	어	EC	O
_	_	_	O
2	2	SN	B-NOH
라운드	라운드	NNG	I-NOH
_	_	_	O
진출	진출	NNG	O
이	이	JKS	O
_	_	_	O
유력한	유력하+ㄴ	VA+ETM	O
_	_	_	O
상황	상황	NNG	O
이	이	VCP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 361
## 속초고가 중 · 고연맹회장배대회에서 우승을 차지한 적은 아직 없다 .
## <속초고:ORG>가 <중 · 고연맹회장배대회:POH>에서 우승을 차지한 적은 아직 없다 .
속초고	속초고	NNP	B-ORG
가	가	JKS	O
_	_	_	O
중	중	NNP	B-POH
_	_	_	I-POH
·	·	SP	I-POH
_	_	_	I-POH
고	고	NNP	I-POH
연맹	연맹	NNG	I-POH
회장	회장	NNG	I-POH
배	배	NNB	I-POH
대회	대회	NNG	I-POH
에서	에서	JKB	O
_	_	_	O
우승	우승	NNG	O
을	을	JKO	O
_	_	_	O
차지한	차지하+ㄴ	VV+ETM	O
_	_	_	O
적	적	NNB	O
은	은	JX	O
_	_	_	O
아직	아직	MAG	O
_	_	_	O
없	없	VA	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 362
## 원주 동부 챔피언 감동 ‘한 번 더’
## <원주 동부:ORG> 챔피언 감동 ‘한 번 더’
원주	원주	NNP	B-ORG
_	_	_	I-ORG
동부	동부	NNP	I-ORG
_	_	_	O
챔피언	챔피언	NNG	O
_	_	_	O
감동	감동	NNG	O
_	_	_	O
‘	‘	SS	O
한	한	MM	O
_	_	_	O
번	번	NNB	O
_	_	_	O
더	더	MAG	O
’	’	SS	O

## 363
## 이병덕(37 · 원주시 원동)씨는 “프로농구를 통해 원주가 전국적으로 유명한 도시가 된 것은 부인할 수 없는 일”이라며 “더욱이 원주 동부가 프로농구 최고의 자리에 오른 만큼 행사 당일 꼭 참석해 모든 원주시민과 함께 기쁨을 나누고 싶다”고 했다 .
## <이병덕:PER>(<37:NOH> · <원주시:LOC> <원동:LOC>)씨는 “프로농구를 통해 원주가 전국적으로 유명한 도시가 된 것은 부인할 수 없는 일”이라며 “더욱이 <원주 동부:ORG>가 프로농구 최고의 자리에 오른 만큼 행사 당일 꼭 참석해 모든 원주시민과 함께 기쁨을 나누고 싶다”고 했다 .
이병덕	이병덕	NNP	B-PER
(	(	SS	O
37	37	SN	B-NOH
_	_	_	O
·	·	SP	O
_	_	_	O
원주시	원주시	NNP	B-LOC
_	_	_	O
원동	원동	NNP	B-LOC
)	)	SS	O
씨	씨	NNB	O
는	는	JX	O
_	_	_	O
“	“	SS	O
프로	프로	NNG	O
농구	농구	NNG	O
를	를	JKO	O
_	_	_	O
통해	통하+여	VV+EC	O
_	_	_	O
원주	원주	NNG	O
가	가	JKS	O
_	_	_	O
전국적	전국적	NNG	O
으로	으로	JKB	O
_	_	_	O
유명한	유명하+ㄴ	VA+ETM	O
_	_	_	O
도시	도시	NNG	O
가	가	JKC	O
_	_	_	O
된	되+ㄴ	VV+ETM	O
_	_	_	O
