## 1
## 이동근(광명북) 2(21-19 21-13)0 최영우(진광)
## <이동근:PER>(<광명북:ORG>) <2:NOH>(<21-19:NOH> <21-13:NOH>)<0:NOH> <최영우:PER>(<진광:ORG>)
이동근	이동근	NNP	B-PER
## <랑핑:PER>은 선수생활을 마친 뒤 지도자로 변신해 <중국:ORG>을 <1999년:DAT> 세계선수권대회 <2위:NOH>, <애틀랜타올림픽:POH> 은메달, 아시안게임 <2연패:NOH>를 일궈내 ‘미다스의 손’으로 불렸던 인물 .
랑핑	랑핑	NNG	B-PER
은	은	JX	O
_	_	_	O
선수	선수	NNG	O
생활	생활	NNG	O
을	을	JKO	O
_	_	_	O
마친	마치+ㄴ	VV+ETM	O
_	_	_	O
뒤	뒤	NNG	O
_	_	_	O
지도자	지도자	NNG	O
로	로	JKB	O
_	_	_	O
변신해	변신하+여	VV+EC	O
_	_	_	O
중국	중국	NNP	B-ORG
을	을	JKO	O
_	_	_	O
1999	1999	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
세계	세계	NNG	O
선수권	선수권	NNG	O
대회	대회	NNG	O
_	_	_	O
2	2	SN	B-NOH
위	위	NNB	I-NOH
,	,	SP	O
_	_	_	O
애틀랜타	애틀랜타	NNP	B-POH
올림픽	올림픽	NNG	I-POH
_	_	_	O
은메달	은메달	NNG	O
,	,	SP	O
_	_	_	O
아시안	아시안	NNG	O
게임	게임	NNG	O
_	_	_	O
2	2	SN	B-NOH
연패	연패	NNG	I-NOH
를	를	JKO	O
_	_	_	O
일궈	일구+어	VV+EC	O
내	내	VX	O
_	_	_	O
‘	‘	SS	O
미다스	미다스	NNP	O
의	의	JKG	O
_	_	_	O
손	손	NNG	O
’	’	SS	O
으로	으로	JKB	O
_	_	_	O
불	불리	VV	O
렸	었	EP	O
던	던	ETM	O
_	_	_	O
인물	인물	NNG	O
_	_	_	O
.	.	SF	O

## 393
## 존슨은 “량등 중국인 코치의 실력은 매우 뛰어나다 .
## <존슨:PER>은 “<량등:PER> 중국인 코치의 실력은 매우 뛰어나다 .
존슨	존슨	NNP	B-PER
은	은	JX	O
_	_	_	O
“	“	SS	O
량	량	NNG	B-PER
등	등	NNB	I-PER
_	_	_	O
중국인	중국인	NNG	O
_	_	_	O
코치	코치	NNG	O
의	의	JKG	O
_	_	_	O
실력	실력	NNG	O
은	은	JX	O
_	_	_	O
매우	매우	MAG	O
_	_	_	O
뛰어나	뛰어나	VA	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 394
## 또 수영 경기가 열리고 있는 베이징의 워터큐브에서는 아바의 고전 넘버인 '댄싱 퀸(Dancing Queen)'과 같은 곡들이 중국의 다이빙 스타 '궈징징'과 '우민샤'를 응원온 관중들의 눈과 귀를 끌고 있다 .
## 또 수영 경기가 열리고 있는 <베이징:LOC>의 워터큐브에서는 <아바:ORG>의 고전 넘버인 '<댄싱 퀸:POH>(<Dancing Queen:POH>)'과 같은 곡들이 <중국:LOC>의 다이빙 스타 '<궈징징:PER>'과 '<우민샤:PER>'를 응원온 관중들의 눈과 귀를 끌고 있다 .
또	또	MAG	O
_	_	_	O
수영	수영	NNG	O
_	_	_	O
경기	경기	NNG	O
가	가	JKS	O
_	_	_	O
열리	열리	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
는	는	ETM	O
_	_	_	O
베이징	베이징	NNP	B-LOC
의	의	JKG	O
_	_	_	O
워터	워터	NNG	O
큐브	큐브	NNG	O
에서	에서	JKB	O
는	는	JX	O
_	_	_	O
아바	아바	NNP	B-ORG
의	의	JKG	O
_	_	_	O
고전	고전	NNG	O
_	_	_	O
넘버	넘버	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
'	'	SS	O
댄싱	댄싱	NNG	B-POH
_	_	_	I-POH
퀸	퀸	NNG	I-POH
(	(	SS	O
Dancing	Dancing	SL	B-POH
_	_	_	I-POH
Queen	Queen	SL	I-POH
)	)	SS	O
'	'	SS	O
과	과	JKB	O
_	_	_	O
같	같	VA	O
은	은	ETM	O
_	_	_	O
곡	곡	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
중국	중국	NNP	B-LOC
의	의	JKG	O
_	_	_	O
다이빙	다이빙	NNG	O
_	_	_	O
스타	스타	NNG	O
_	_	_	O
'	'	SS	O
궈징징	궈징징	NNP	B-PER
'	'	SS	O
과	과	JKB	O
_	_	_	O
'	'	SS	O
우민	우민	NNG	B-PER
샤	샤	NNP	I-PER
'	'	SS	O
를	를	JKO	O
_	_	_	O
응원	응원	NNG	O
온	온	NNG	O
_	_	_	O
관중	관중	NNG	O
들	들	XSN	O
의	의	JKG	O
_	_	_	O
눈	눈	NNG	O
과	과	JC	O
_	_	_	O
귀	귀	NNG	O
를	를	JKO	O
_	_	_	O
끌	끌	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 395
## ▶ 베이징 택시안에서 기사 괴롭히면 공안행 !
## ▶ <베이징:LOC> 택시안에서 기사 괴롭히면 공안행 !
▶	▶	SW	O
_	_	_	O
베이징	베이징	NNP	B-LOC
_	_	_	O
택시	택시	NNG	O
안	안	NNG	O
에서	에서	JKB	O
_	_	_	O
기사	기사	NNG	O
_	_	_	O
괴롭히	괴롭히	VV	O
면	면	EC	O
_	_	_	O
공안	공안	NNG	O
행	행	XSN	O
_	_	_	O
!	!	SF	O

## 396
## 18-20으로 1쿼터를 마친 중국은 2쿼터 시작과 함께 리난의 3점슛으로 역전에 성공한 뒤 스페인을 거세게 몰아부쳤다 .
## <18-20:NOH>으로 <1쿼터:NOH>를 마친 <중국:ORG>은 <2쿼터:NOH> 시작과 함께 <리난:PER>의 <3점:NOH>슛으로 역전에 성공한 뒤 <스페인:ORG>을 거세게 몰아부쳤다 .
18	18	SN	B-NOH
-	-	SO	I-NOH
20	20	SN	I-NOH
으로	으로	JKB	O
_	_	_	O
1	1	SN	B-NOH
쿼터	쿼터	NNB	I-NOH
를	를	JKO	O
_	_	_	O
마친	마치+ㄴ	VV+ETM	O
_	_	_	O
중국	중국	NNP	B-ORG
은	은	JX	O
_	_	_	O
2	2	SN	B-NOH
쿼터	쿼터	NNB	I-NOH
_	_	_	O
시작	시작	NNG	O
과	과	JKB	O
_	_	_	O
함께	함께	MAG	O
_	_	_	O
리	리	NNB	B-PER
난	난	NNG	I-PER
의	의	JKG	O
_	_	_	O
3	3	SN	B-NOH
점	점	NNB	I-NOH
슛	슛	NNG	O
으로	으로	JKB	O
_	_	_	O
역전	역전	NNG	O
에	에	JKB	O
_	_	_	O
성공한	성공하+ㄴ	VV+ETM	O
_	_	_	O
뒤	뒤	NNG	O
_	_	_	O
스페인	스페인	NNP	B-ORG
을	을	JKO	O
_	_	_	O
거세	거세	VA	O
게	게	EC	O
_	_	_	O
몰	몰	VV	O
아	아	EC	O
부쳤	부치+었	VV+EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 397
## 종료 40초전 승부에 쐐기를 박는 덩크를 작렬시켜 승리의 기쁨을 만끽했다 .
## 종료 <40초:DUR>전 승부에 쐐기를 박는 덩크를 작렬시켜 승리의 기쁨을 만끽했다 .
종료	종료	NNG	O
_	_	_	O
40	40	SN	B-DUR
초	초	NNB	I-DUR
전	전	NNG	O
_	_	_	O
승부	승부	NNG	O
에	에	JKB	O
_	_	_	O
쐐기	쐐기	NNG	O
를	를	JKO	O
_	_	_	O
박	박	VV	O
는	는	ETM	O
_	_	_	O
덩크	덩크	NNG	O
를	를	JKO	O
_	_	_	O
작렬	작렬	NNG	O
시켜	시키+어	XSV+EC	O
_	_	_	O
승리	승리	NNG	O
의	의	JKG	O
_	_	_	O
기쁨	기쁨	NNG	O
을	을	JKO	O
_	_	_	O
만끽	만끽하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 398
## 지난 10일 개최국 중국에 31점차 대승을 거둔 미국은 전적 2승무패로 스페인과 함께 B조 공동선두로 올라섰다 .
## 지난 <10일:DAT> 개최국 <중국:ORG>에 <31점:NOH>차 대승을 거둔 <미국:ORG>은 전적 <2승:NOH>무패로 <스페인:ORG>과 함께 <B조:ORG> 공동선두로 올라섰다 .
지난	지나+ㄴ	VV+ETM	O
_	_	_	O
10	10	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
개최	개최	NNG	O
국	국	XSN	O
_	_	_	O
중국	중국	NNP	B-ORG
에	에	JKB	O
_	_	_	O
31	31	SN	B-NOH
점	점	NNB	I-NOH
차	차	NNG	O
_	_	_	O
대승	대승	NNG	O
을	을	JKO	O
_	_	_	O
거둔	거두+ㄴ	VV+ETM	O
_	_	_	O
미국	미국	NNP	B-ORG
은	은	JX	O
_	_	_	O
전적	전적	NNG	O
_	_	_	O
2	2	SN	B-NOH
승	승	NNG	I-NOH
무패	무패	NNG	O
로	로	JKB	O
_	_	_	O
스페인	스페인	NNP	B-ORG
과	과	JKB	O
_	_	_	O
함께	함께	MAG	O
_	_	_	O
B	B	SL	B-ORG
조	조	NNG	I-ORG
_	_	_	O
공동	공동	NNG	O
선두	선두	NNG	O
로	로	JKB	O
_	_	_	O
올라섰	올라서+었	VV+EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 399
## 미국의 일방적인 승리가 예상됐으나 초반에는 앙골라의 분전이 돋보였다 .
## <미국:ORG>의 일방적인 승리가 예상됐으나 초반에는 <앙골라:ORG>의 분전이 돋보였다 .
미국	미국	NNP	B-ORG
의	의	JKG	O
_	_	_	O
일방적	일방적	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
승리	승리	NNG	O
가	가	JKS	O
_	_	_	O
예상	예상되	VV	O
됐	었	EP	O
으나	으나	EC	O
_	_	_	O
초반	초반	NNG	O
에	에	JKB	O
는	는	JX	O
_	_	_	O
앙골라	앙골라	NNP	B-ORG
의	의	JKG	O
_	_	_	O
분	분	NNB	O
전	전	NNG	O
이	이	JKC	O
_	_	_	O
돋보	돋보이	VV	O
였	었	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 400
## 지난 2006년 세계선수권대회 4강전에서 그리스에 당한 패배를 설욕할 수 있을지 관심이 모아진다 .
## 지난 <2006년:DAT> 세계선수권대회 <4강:NOH>전에서 <그리스:ORG>에 당한 패배를 설욕할 수 있을지 관심이 모아진다 .
지난	지나+ㄴ	VV+ETM	O
_	_	_	O
2006	2006	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
세계	세계	NNG	O
선수권	선수권	NNG	O
대회	대회	NNG	O
_	_	_	O
4	4	SN	B-NOH
강	강	NNG	I-NOH
전	전	XSN	O
에서	에서	JKB	O
_	_	_	O
그리스	그리스	NNP	B-ORG
에	에	JKB	O
_	_	_	O
당한	당하+ㄴ	VV+ETM	O
_	_	_	O
패배	패배	NNG	O
를	를	JKO	O
_	_	_	O
설욕할	설욕하+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
을지	을지	EC	O
_	_	_	O
관심	관심	NNG	O
이	이	JKS	O
_	_	_	O
모	모으	VV	O
아	아	EC	O
진다	지+ㄴ다	VX+EC	O
_	_	_	O
.	.	SF	O

## 401
## 스페인, 농구 이어 테니스 대표팀까지 '인종비하' 논란
## <스페인:ORG>, 농구 이어 테니스 대표팀까지 '인종비하' 논란
스페인	스페인	NNP	B-ORG
,	,	SP	O
_	_	_	O
농구	농구	NNG	O
_	_	_	O
이	잇	VV	O
어	어	EC	O
_	_	_	O
테니스	테니스	NNG	O
_	_	_	O
대표	대표	NNG	O
팀	팀	NNG	O
까지	까지	JX	O
_	_	_	O
'	'	SS	O
인종	인종	NNG	O
비하	비하	NNG	O
'	'	SS	O
_	_	_	O
논란	논란	NNG	O

## 402
## 스페인 농구대표팀은 중국 비하 논란이 확대되자 '인종차별이나 동양인을 비하하려는 의도는 없었다'며 사과한 바 있다 .
## <스페인:LOC> 농구대표팀은 <중국:LOC> 비하 논란이 확대되자 '인종차별이나 동양인을 비하하려는 의도는 없었다'며 사과한 바 있다 .
스페인	스페인	NNP	B-LOC
_	_	_	O
농구	농구	NNG	O
대표	대표	NNG	O
팀	팀	NNG	O
은	은	JX	O
_	_	_	O
중국	중국	NNP	B-LOC
_	_	_	O
비하	비하	NNG	O
_	_	_	O
논란	논란	NNG	O
이	이	JKS	O
_	_	_	O
확대되	확대되	VV	O
자	자	EC	O
_	_	_	O
'	'	SS	O
인종	인종	NNG	O
차별	차별	NNG	O
이나	이나	JC	O
_	_	_	O
동양인	동양인	NNG	O
을	을	JKO	O
_	_	_	O
비하하	비하하	VV	O
려는	려는	ETM	O
_	_	_	O
의도	의도	NNG	O
는	는	JX	O
_	_	_	O
없	없	VA	O
었	었	EP	O
다	다	EF	O
'	'	SS	O
며	며	EC	O
_	_	_	O
사과한	사과하+ㄴ	VV+ETM	O
_	_	_	O
바	바	NNB	O
_	_	_	O
있	있	VA	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 403
## [마이데일리 2008베이징올림픽 특집페이지 바로가기]
## [<마이데일리:POH> <2008:DAT><베이징올림픽:POH> 특집페이지 바로가기]
[	[	SS	O
마이	마이	NNG	B-POH
데일리	데일리	NNP	I-POH
_	_	_	O
2008	2008	SN	B-DAT
베이징	베이징	NNP	B-POH
올림픽	올림픽	NNG	I-POH
_	_	_	O
특집	특집	NNG	O
페이지	페이지	NNG	O
_	_	_	O
바로	바로	MAG	O
가	가	VV	O
기	기	ETN	O
]	]	SS	O

## 404
## 중국은 2004년 아테네 대회 때 수확했던 금메달 수 32개를 이미 넘어섰다 .
## <중국:ORG>은 <2004년:DAT> <아테네 대회:POH> 때 수확했던 금메달 수 <32개:NOH>를 이미 넘어섰다 .
중국	중국	NNP	B-ORG
은	은	JX	O
_	_	_	O
2004	2004	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
아테네	아테네	NNG	B-POH
_	_	_	I-POH
대회	대회	NNG	I-POH
_	_	_	O
때	때	NNG	O
_	_	_	O
수확	수확하	VV	O
했	었	EP	O
던	던	ETM	O
_	_	_	O
금메달	금메달	NNG	O
_	_	_	O
수	수	NNG	O
_	_	_	O
32	32	SN	B-NOH
개	개	NNB	I-NOH
를	를	JKO	O
_	_	_	O
이미	이미	MAG	O
_	_	_	O
넘어섰	넘어서+었	VV+EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 405
## 반면 4회 연속 종합우승을 노리던 미국은 전체 메달 수 65개로 중국의 61개를 근소하게 앞질렀지만 국가별 순위에 가장 결정적 척도가 돼온 금메달 수에서는 추월이 쉽지 않아 보인다 .
## 반면 <4회:NOH> 연속 종합우승을 노리던 <미국:ORG>은 전체 메달 수 <65개:NOH>로 <중국:ORG>의 <61개:NOH>를 근소하게 앞질렀지만 국가별 순위에 가장 결정적 척도가 돼온 금메달 수에서는 추월이 쉽지 않아 보인다 .
반면	반면	NNG	O
_	_	_	O
4	4	SN	B-NOH
회	회	NNB	I-NOH
_	_	_	O
연속	연속	NNG	O
_	_	_	O
종합	종합	NNG	O
우승	우승	NNG	O
을	을	JKO	O
_	_	_	O
노리	노리	VV	O
던	던	ETM	O
_	_	_	O
미국	미국	NNP	B-ORG
은	은	JX	O
_	_	_	O
전체	전체	NNG	O
_	_	_	O
메달	메달	NNG	O
_	_	_	O
수	수	NNG	O
_	_	_	O
65	65	SN	B-NOH
개	개	NNB	I-NOH
로	로	JKB	O
_	_	_	O
중국	중국	NNP	B-ORG
의	의	JKG	O
_	_	_	O
61	61	SN	B-NOH
개	개	NNB	I-NOH
를	를	JKO	O
_	_	_	O
근소하	근소하	VA	O
게	게	EC	O
_	_	_	O
앞질	앞지르	VV	O
렀	었	EP	O
지만	지만	EC	O
_	_	_	O
국가	국가	NNG	O
별	별	XSN	O
_	_	_	O
순위	순위	NNG	O
에	에	JKB	O
_	_	_	O
가장	가장	MAG	O
_	_	_	O
결정적	결정적	NNG	O
_	_	_	O
척도	척도	NNG	O
가	가	JKC	O
_	_	_	O
돼	되+어	VV+EC	O
온	오+ㄴ	VX+ETM	O
_	_	_	O
금메달	금메달	NNG	O
_	_	_	O
수	수	NNG	O
에서	에서	JKB	O
는	는	JX	O
_	_	_	O
추월	추월	NNG	O
이	이	JKS	O
_	_	_	O
쉽	쉽	VA	O
지	지	EC	O
_	_	_	O
않	않	VX	O
아	아	EC	O
_	_	_	O
보인다	보이+ㄴ다	VV+EC	O
_	_	_	O
.	.	SF	O

## 406
## 대학배구 스타 문성민(22 · 경기대)이 해외진출을 위해 휴학한다 ．
## 대학배구 스타 <문성민:PER>(<22:NOH> · <경기대:ORG>)이 해외진출을 위해 휴학한다 ．
대학	대학	NNG	O
배구	배구	NNG	O
_	_	_	O
스타	스타	NNG	O
_	_	_	O
문성민	문성민	NNP	B-PER
(	(	SS	O
22	22	SN	B-NOH
_	_	_	O
·	·	SP	O
_	_	_	O
경기대	경기대	NNP	B-ORG
)	)	SS	O
이	이	JKS	O
_	_	_	O
해외	해외	NNG	O
진출	진출	NNG	O
을	을	JKO	O
_	_	_	O
위해	위하+여	VV+EC	O
_	_	_	O
휴학한다	휴학하+ㄴ다	VV+EC	O
_	_	_	O
．	．	SF	O

## 407
## 대한배구협회는 규정상 '자국 리그(겨울리그)의 발전을 저해할 요소가 있다고 판단될 경우'에 사인하지 않을 수 있다 ．
## <대한배구협회:ORG>는 규정상 '자국 리그(겨울리그)의 발전을 저해할 요소가 있다고 판단될 경우'에 사인하지 않을 수 있다 ．
대한배구협회	대한배구협회	NNP	B-ORG
는	는	JX	O
_	_	_	O
규정	규정	NNG	O
상	상	XSN	O
_	_	_	O
'	'	SS	O
자국	자국	NNG	O
_	_	_	O
리그	리그	NNG	O
(	(	SS	O
겨울	겨울	NNG	O
리그	리그	NNG	O
)	)	SS	O
의	의	JKG	O
_	_	_	O
발전	발전	NNG	O
을	을	JKO	O
_	_	_	O
저해할	저해하+ㄹ	VV+ETM	O
_	_	_	O
요소	요소	NNG	O
가	가	JKS	O
_	_	_	O
있	있	VA	O
다고	다고	EC	O
_	_	_	O
판단될	판단되+ㄹ	VV+ETM	O
_	_	_	O
경우	경우	NNG	O
'	'	SS	O
에	에	JKB	O
_	_	_	O
사인하	사인하	VV	O
지	지	EC	O
_	_	_	O
않	않	VX	O
을	을	ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
있	있	VA	O
다	다	EC	O
_	_	_	O
．	．	SF	O

## 408
## 도양궁협회가 주최하는 제29회 전국 시 · 도대항 양궁대회 및 제20회 회장기 전국남녀초등학교 양궁대회가 20일부터 27일까지 원주양궁장에서 개최된다 .
## <도양궁협회:ORG>가 주최하는 <제29회:NOH> <전국 시 · 도대항 양궁대회:POH> 및 <제20회:NOH> <회장기 전국남녀초등학교 양궁대회:POH>가 <20일부터 27일:DUR>까지 <원주양궁장:LOC>에서 개최된다 .
도	도	NNG	B-ORG
양궁	양궁	NNG	I-ORG
협회	협회	NNG	I-ORG
가	가	JKS	O
_	_	_	O
주최하	주최하	VV	O
는	는	ETM	O
_	_	_	O
제	제	XPN	B-NOH
29	29	SN	I-NOH
회	회	NNB	I-NOH
_	_	_	O
전국	전국	NNG	B-POH
_	_	_	I-POH
시	시	NNG	I-POH
_	_	_	I-POH
·	·	SP	I-POH
_	_	_	I-POH
도	도	NNG	I-POH
대항	대항	NNG	I-POH
_	_	_	I-POH
양궁	양궁	NNG	I-POH
대회	대회	NNG	I-POH
_	_	_	O
및	및	MAG	O
_	_	_	O
제	제	XPN	B-NOH
20	20	SN	I-NOH
회	회	NNB	I-NOH
_	_	_	O
회장	회장	NNG	B-POH
기	기	NNG	I-POH
_	_	_	I-POH
전국	전국	NNG	I-POH
남녀	남녀	NNG	I-POH
초등학교	초등학교	NNG	I-POH
_	_	_	I-POH
양궁	양궁	NNG	I-POH
대회	대회	NNG	I-POH
가	가	JKS	O
_	_	_	O
20	20	SN	B-DUR
일	일	NNB	I-DUR
부터	부터	JX	I-DUR
_	_	_	I-DUR
27	27	SN	I-DUR
일	일	NNB	I-DUR
까지	까지	JX	O
_	_	_	O
원주	원주	NNP	B-LOC
양궁	양궁	NNG	I-LOC
장	장	XSN	I-LOC
에서	에서	JKB	O
_	_	_	O
개최된다	개최되+ㄴ다	VV+EC	O
_	_	_	O
.	.	SF	O

## 409
## 홍콩대공보는 "올림픽 경기에서 중국 선수들의 금메달 획득을 도운 막후 공신들이 있었다"며 "해외파 코치들은 중국 약세 종목에 선진 기술과 노하우, 훈련 방법을 도입하고 자국의 전통적 강세 종목과 세계 정상급 선수들에 대한 정보를 가져다 줬다"고 보도했다 .
## <홍콩대공보:POH>는 "올림픽 경기에서 <중국:LOC> 선수들의 금메달 획득을 도운 막후 공신들이 있었다"며 "해외파 코치들은 중국 약세 종목에 선진 기술과 노하우, 훈련 방법을 도입하고 자국의 전통적 강세 종목과 세계 정상급 선수들에 대한 정보를 가져다 줬다"고 보도했다 .
홍콩	홍콩	NNP	B-POH
대공보	대공보	NNP	I-POH
는	는	JX	O
_	_	_	O
"	"	SS	O
올림픽	올림픽	NNG	O
_	_	_	O
경기	경기	NNG	O
에서	에서	JKB	O
_	_	_	O
중국	중국	NNP	B-LOC
_	_	_	O
선수	선수	NNG	O
들	들	XSN	O
의	의	JKG	O
_	_	_	O
금메달	금메달	NNG	O
_	_	_	O
획득	획득	NNG	O
을	을	JKO	O
_	_	_	O
도	돕	VV	O
운	ㄴ	ETM	O
_	_	_	O
막후	막후	NNG	O
_	_	_	O
공신	공신	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
있	있	VA	O
었	었	EP	O
다	다	EF	O
"	"	SS	O
며	며	EC	O
_	_	_	O
"	"	SS	O
해외	해외	NNG	O
파	파	NNG	O
_	_	_	O
코치	코치	NNG	O
들	들	XSN	O
은	은	JX	O
_	_	_	O
중국	중국	NNP	O
_	_	_	O
약세	약세	NNG	O
_	_	_	O
종목	종목	NNG	O
에	에	JKB	O
_	_	_	O
선진	선진	NNG	O
_	_	_	O
기술	기술	NNG	O
과	과	JC	O
_	_	_	O
노하우	노하우	NNG	O
,	,	SP	O
_	_	_	O
훈련	훈련	NNG	O
_	_	_	O
방법	방법	NNG	O
을	을	JKO	O
_	_	_	O
도입하	도입하	VV	O
고	고	EC	O
_	_	_	O
자국	자국	NNG	O
의	의	JKG	O
_	_	_	O
전통적	전통적	NNG	O
_	_	_	O
강세	강세	NNG	O
_	_	_	O
종목	종목	NNG	O
과	과	JC	O
_	_	_	O
세계	세계	NNG	O
_	_	_	O
정상급	정상급	NNG	O
_	_	_	O
선수	선수	NNG	O
들	들	XSN	O
에	에	JKB	O
_	_	_	O
대한	대하+ㄴ	VV+ETM	O
_	_	_	O
정보	정보	NNG	O
를	를	JKO	O
_	_	_	O
가져다	가지+어다	VV+EC	O
_	_	_	O
줬	+었	+EP	O
다	다	EF	O
"	"	SS	O
고	고	JKQ	O
_	_	_	O
보도	보도하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 410
## 지난 16일 베이징 올림픽 그린하키스타디움에서 열린 필드하키 여자 4차전에서 한국팀을 1-6으로 대파한 중국 여자 필드하키의 감독 역시 김창동 전 한국 여자 필드하키 감독이다 .
## 지난 <16일:DAT> <베이징 올림픽:POH> <그린하키스타디움:LOC>에서 열린 필드하키 여자 <4차:NOH>전에서 <한국팀:ORG>을 <1-6:NOH>으로 대파한 <중국:ORG> 여자 필드하키의 감독 역시 <김창동:PER> 전 <한국:ORG> 여자 필드하키 감독이다 .
지난	지나+ㄴ	VV+ETM	O
_	_	_	O
16	16	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
베이징	베이징	NNP	B-POH
_	_	_	I-POH
올림픽	올림픽	NNG	I-POH
_	_	_	O
그린	그린	NNP	B-LOC
하키	하키	NNG	I-LOC
스타디움	스타디움	NNG	I-LOC
에서	에서	JKB	O
_	_	_	O
열린	열리+ㄴ	VV+ETM	O
_	_	_	O
필드하키	필드하키	NNG	O
_	_	_	O
여자	여자	NNG	O
_	_	_	O
4	4	SN	B-NOH
차	차	NNB	I-NOH
전	전	XSN	O
에서	에서	JKB	O
_	_	_	O
한국	한국	NNP	B-ORG
팀	팀	NNG	I-ORG
을	을	JKO	O
_	_	_	O
1	1	SN	B-NOH
-	-	SO	I-NOH
6	6	SN	I-NOH
으로	으로	JKB	O
_	_	_	O
대파한	대파하+ㄴ	VV+ETM	O
_	_	_	O
중국	중국	NNP	B-ORG
_	_	_	O
여자	여자	NNG	O
_	_	_	O
필드하키	필드하키	NNG	O
의	의	JKG	O
_	_	_	O
감독	감독	NNG	O
_	_	_	O
역시	역시	MAG	O
_	_	_	O
김창동	김창동	NNP	B-PER
_	_	_	O
전	전	NNG	O
_	_	_	O
한국	한국	NNP	B-ORG
_	_	_	O
여자	여자	NNG	O
_	_	_	O
필드하키	필드하키	NNG	O
_	_	_	O
감독	감독	NNG	O
이	이	VCP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 411
## - 베이징 민박집, 올림픽 불경기로 “파리 날린다”
## - <베이징:LOC> 민박집, 올림픽 불경기로 “파리 날린다”
-	-	SO	O
_	_	_	O
베이징	베이징	NNP	B-LOC
_	_	_	O
민박	민박	NNG	O
집	집	NNG	O
,	,	SP	O
_	_	_	O
올림픽	올림픽	NNG	O
_	_	_	O
불경기	불경기	NNG	O
로	로	JKB	O
_	_	_	O
“	“	SS	O
파리	파리	NNG	O
_	_	_	O
날린다	날리+ㄴ다	VV+EF	O
”	”	SS	O

## 412
## 이번 선거에는 호주 수영의 그랜트 해켓, 중국 육상의 류샹 등 세계적인 스타들도 출마했으나 러시아의 수영 영웅 알렉산더 포포프, 독일 펜싱 스타 클라우디아 보켈, 쿠바 여자 배구 대표 출신의 유밀카 루이스 루아체스가 문대성에 이어 2, 3, 4위를 차지, IOC 선수위원이 됐다 .
## 이번 선거에는 <호주:LOC> 수영의 <그랜트 해켓:PER>, <중국:LOC> 육상의 <류샹:PER> 등 세계적인 스타들도 출마했으나 <러시아:LOC>의 수영 영웅 <알렉산더 포포프:PER>, <독일:LOC> 펜싱 스타 <클라우디아 보켈:PER>, <쿠바:LOC> 여자 배구 대표 출신의 <유밀카 루이스 루아체스:PER>가 <문대성:PER>에 이어 <2:NOH>, <3:NOH>, <4위:NOH>를 차지, <IOC:ORG> 선수위원이 됐다 .
이번	이번	NNG	O
_	_	_	O
선거	선거	NNG	O
에	에	JKB	O
는	는	JX	O
_	_	_	O
호주	호주	NNP	B-LOC
_	_	_	O
수영	수영	NNP	O
의	의	JKG	O
_	_	_	O
그랜트	그랜트	NNP	B-PER
_	_	_	I-PER
해켓	해켓	NNP	I-PER
,	,	SP	O
_	_	_	O
중국	중국	NNP	B-LOC
_	_	_	O
육상	육상	NNG	O
의	의	JKG	O
_	_	_	O
류	류	XSN	B-PER
샹	샹	NNG	I-PER
_	_	_	O
등	등	NNB	O
_	_	_	O
세계적	세계적	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
스타	스타	NNG	O
들	들	XSN	O
도	도	JX	O
_	_	_	O
출마	출마하	VV	O
했	였	EP	O
으나	으나	EC	O
_	_	_	O
러시아	러시아	NNP	B-LOC
의	의	JKG	O
_	_	_	O
수영	수영	NNG	O
_	_	_	O
영웅	영웅	NNG	O
_	_	_	O
알렉산더	알렉산더	NNP	B-PER
_	_	_	I-PER
포포프	포포프	NNP	I-PER
,	,	SP	O
_	_	_	O
독일	독일	NNP	B-LOC
_	_	_	O
펜싱	펜싱	NNG	O
_	_	_	O
스타	스타	NNG	O
_	_	_	O
클라우디아	클라우디아	NNP	B-PER
_	_	_	I-PER
보켈	보켈	NNP	I-PER
,	,	SP	O
_	_	_	O
